0.000000000000000000e+00,3.196888888192293832e-02,5.761981020918473771e-03,6.294314655450258811e-03,7.392502299294972067e-03,1.716430487257830304e-02,2.563801870742486028e-02,1.964887037778949644e-02,7.962330976316310885e-03,1.406546497203436420e-02,2.205298987548793416e-02,5.552810312866148824e-03,7.194190372887285766e-03,6.519340925775009808e-03,5.601051229897337398e-03,7.890331525245208866e-03,1.136183310762086361e-02,1.283281334788692954e-02,9.417508813157178527e-03,1.288594746236415740e-02,1.315980654960548224e-02,5.868780776104779925e-03,1.369558521439140884e-02,1.631931918143193078e-02,1.677824720863306529e-02,7.100716726462807417e-03,7.998089975309777278e-03,7.998089975309777278e-03,7.434339136810149892e-03,9.211574103014069648e-03,1.473004775407000394e-02,1.774748520695222653e-02,7.998089975309779012e-03,6.950092775900119056e-03,5.711722606448292432e-03,1.064012268729194223e-02,7.169407956073465225e-03,6.542859857220163604e-03,1.382786909277009500e-02,6.021211647813326691e-03,1.455406410752050662e-02,1.418455719969567014e-02,8.342090073055558053e-03,7.974339179662445071e-03,6.918827943245782486e-03,6.629922294112231863e-03,1.086439106016663138e-02,1.966494175417598383e-02,6.425184270265665333e-03,6.598608423616906041e-03,1.118640482533657908e-02,5.856766245632039243e-03,5.918152561940561232e-03,7.532866501164229948e-03,5.276627060558097479e-03,6.153951287110982944e-03,4.895077692784592129e-03,6.226863675434560728e-03,5.962801007601560219e-03,7.727109153008534029e-03,6.430004573462828020e-03,1.124626793161533078e-02,7.250417661349381829e-03,1.380301900461575366e-02,5.716559921717421534e-03,1.050925008335246678e-02,1.573676569734686753e-02,9.027159305914345816e-03,7.122884270877802293e-03,7.983062513569018012e-03,5.447272436529164777e-03,1.189689041871277476e-02,9.392342224868012804e-03,7.672455366867493749e-03,8.731561478837983684e-03,6.753842483327420973e-03,7.923817053590237816e-03,8.979134575884364228e-03,1.479907655985933899e-02,1.006293754063598486e-02,1.532807399149050710e-02,6.294907674136433068e-03,5.799605611802059746e-03,7.999794462306893464e-03,1.016314955691619178e-02,8.529268639903261895e-03,5.791911939114243249e-03,6.011208813296847059e-03,5.535501138105950250e-03,1.337272441458734439e-02,5.896281200865924332e-03,7.121096294918588185e-03,6.296075712817584408e-03,5.917640986972155966e-03,5.402458078615707433e-03,6.599951979232058889e-03,7.454824190530240542e-03,7.280777861296820752e-03,6.673607588333174516e-03,7.532918701341618888e-03,5.266987048280192228e-03,7.691786951126040710e-03,8.040947575673570991e-03,1.082453974430195622e-02,1.389981010683661970e-02,7.786930174334505232e-03
3.196888888192297995e-02,0.000000000000000000e+00,5.632416751730934777e-03,6.152780298532114882e-03,7.226274025651310481e-03,2.101127578042890146e-02,4.371572687073477237e-02,1.920704463736854287e-02,8.606349997798195747e-03,1.722425754240885371e-02,3.962775329479552300e-02,6.079870293436886140e-03,6.564271741196584138e-03,7.481050372872954241e-03,4.976383144383187719e-03,9.526165329355571962e-03,1.301980380505436685e-02,1.113168185418506387e-02,8.568957662057756150e-03,1.118123624049885065e-02,1.142588911223410726e-02,5.313229944631686283e-03,1.260412571366433324e-02,1.420934852095091273e-02,1.461741340840939235e-02,6.480979994154011277e-03,6.839634233160711910e-03,6.839634233160711910e-03,6.353809938706462580e-03,7.902834791872976120e-03,1.353074565843971795e-02,1.967502360922303295e-02,6.839634233160711910e-03,6.793812550743891232e-03,5.126293311013887903e-03,1.118135751167025072e-02,7.008196195923030794e-03,5.954651407734128619e-03,1.272485959730986459e-02,5.453314082072998475e-03,1.265364467788439307e-02,1.233054168117192657e-02,8.154509308751008156e-03,6.817994242346926345e-03,6.763250741091493025e-03,6.038528821918941365e-03,9.369071117977747012e-03,2.046817253749077734e-02,6.763031928622887864e-03,6.009354048328717501e-03,1.166070192218117765e-02,5.247115550084907425e-03,6.250310043257640766e-03,6.441794447704614519e-03,5.157976491180190151e-03,5.527537232847606549e-03,5.246453850371074652e-03,5.615474111079958239e-03,5.401095616973902377e-03,7.053422475751823517e-03,7.287600290321451756e-03,9.744752412234431241e-03,8.154551835073573993e-03,1.435347784212439963e-02,6.524442428606442093e-03,9.045522402897217609e-03,1.449728356167233161e-02,7.710560847885788473e-03,8.016287913940600696e-03,6.822780210399903740e-03,4.829956245004776716e-03,1.089556095650423551e-02,9.181145424339471478e-03,7.499932050863210298e-03,6.766663307742344646e-03,7.353685197006658812e-03,6.740565400480659497e-03,8.777229188650788674e-03,1.551096601518177354e-02,8.691126405889414500e-03,1.700759588918352577e-02,6.658814552558945526e-03,6.165924807839105216e-03,6.749327582829450778e-03,8.799235152999556470e-03,7.814253819918565505e-03,5.184683737554647391e-03,6.855380457598870582e-03,4.954318762246823042e-03,1.161606050208554251e-02,6.299313340803721142e-03,6.463758668558668499e-03,4.659217879155809136e-03,6.840491302820739597e-03,5.786019626329256572e-03,6.977734886008998133e-03,7.800534434134325304e-03,7.117061830422891089e-03,6.011457321411304254e-03,8.481429116992199313e-03,5.645059427766708354e-03,6.931619892251564274e-03,6.901076350435465280e-03,9.260290782398457668e-03,1.172432554278258522e-02,8.143966976424913892e-03
5.761981020918471169e-03,5.632416751730931308e-03,0.000000000000000000e+00,1.117815529869599193e-02,1.185317081559757700e-02,7.721903962657481087e-03,7.356706858384879852e-03,8.015438762734961725e-03,9.051697510205959987e-03,6.845512072139964786e-03,6.207096671069269218e-03,1.166688760780560871e-02,9.656223113582015558e-03,8.391154243566094004e-03,1.294196322027850975e-02,9.419978912894051010e-03,1.239692910932024134e-02,5.420100923753301894e-03,6.735522791561018852e-03,5.510620525247803513e-03,5.410264332900462970e-03,1.210716415716071165e-02,8.431767908417098223e-03,5.140018234797179633e-03,5.023774532300822292e-03,1.116128069599457186e-02,8.342771249803371258e-03,8.342771249803371258e-03,7.707721516549574658e-03,9.248949270477438422e-03,9.696111771334793225e-03,4.995388217518385160e-03,8.342771249803372993e-03,1.092129490088744256e-02,1.082635182893303648e-02,6.191725581527985842e-03,9.039708995564063945e-03,1.197869303536170521e-02,8.478505081163243556e-03,1.222286282675839018e-02,7.687057659879857098e-03,5.559269731944956397e-03,9.620269431922014516e-03,8.422008701318192680e-03,1.264123318383604012e-02,1.219007329675724470e-02,9.072327584336160877e-03,6.543427084270188147e-03,8.875433937581791999e-03,1.212517260639896927e-02,5.975039331327149442e-03,1.893734321664805598e-02,1.209416735076498939e-02,7.629637489196633600e-03,1.711939814982317218e-02,1.845861713437108031e-02,1.385548928393310307e-02,1.203435592124544803e-02,1.232101374866939950e-02,9.808851215861974504e-03,1.016008869923271975e-02,7.935317551916050080e-03,8.828170888046859774e-03,6.769895305730685292e-03,1.012858667530619136e-02,8.057758136057234857e-03,8.003414868277580405e-03,9.026260665620738574e-03,9.145729857112457409e-03,8.276623055724276201e-03,1.255635685981943382e-02,1.347401780124694685e-02,1.118364720835867028e-02,1.116066292533100975e-02,1.093319855038234201e-02,1.045789478104485262e-02,1.315927565692120993e-02,9.304365008074667875e-03,5.597015882231974430e-03,6.762970630327505561e-03,5.556337351150331637e-03,8.092479346977954693e-03,1.002307604522256930e-02,1.089295741900972621e-02,7.052386292395134912e-03,9.210191548903623460e-03,1.581392796855032867e-02,1.055618060764020559e-02,1.680893873778193520e-02,5.603421285298458392e-03,9.221625380793315938e-03,7.854697058125885076e-03,1.493721757693702162e-02,8.279671828927781183e-03,1.290834423401062379e-02,8.285322258910078619e-03,7.994428156752464779e-03,7.540478525980491564e-03,9.040277068252201842e-03,8.534373561256304933e-03,1.282147481405605111e-02,7.912760322043733280e-03,8.107309479058721555e-03,1.084653067120385124e-02,9.874454603882771436e-03,8.966343980827439983e-03
6.294314655450264015e-03,6.152780298532116617e-03,1.117815529869598846e-02,0.000000000000000000e+00,1.162671431656790363e-02,9.826543519527579026e-03,8.896187119005917812e-03,6.873363271271905502e-03,1.444624319907125004e-02,8.396256506197409888e-03,6.086456003350938088e-03,2.085891521495098627e-02,8.564420127338327055e-03,1.121503626384361997e-02,1.234328101177873532e-02,1.036972147445295277e-02,1.330964949641787534e-02,7.497139834216897704e-03,7.209049191059835847e-03,7.570666995363053466e-03,7.817706771478173666e-03,8.311166589784804368e-03,7.797252530581161648e-03,6.767557743475695504e-03,7.078427177519866845e-03,9.529339929913154678e-03,7.629001210971449350e-03,7.629001210971449350e-03,8.555109899553518457e-03,8.089875764842012484e-03,1.317483607880221876e-02,6.249234095530636565e-03,7.629001210971451952e-03,9.621687211876422952e-03,9.426666408029169691e-03,9.668326857324318832e-03,1.086057921612751040e-02,8.768073893756288956e-03,7.848520123299571397e-03,8.541986508354613289e-03,8.342437270425894641e-03,7.605310202111877256e-03,7.573717659443129219e-03,7.595694110527180347e-03,1.030822345795246765e-02,8.780991838158199239e-03,9.967483366004762160e-03,6.326381524684576881e-03,1.055910026223146232e-02,8.877741434354368202e-03,8.141792842471420877e-03,1.088349213135069923e-02,1.101409364603214529e-02,8.692583531793210416e-03,1.054627070596478484e-02,1.112969919879446511e-02,9.506524877678307339e-03,1.021793124174486846e-02,8.464026644217951048e-03,8.904883846265919042e-03,1.083167979574294233e-02,8.481058656293616327e-03,1.056923542215274306e-02,1.012985703784542377e-02,1.185417459757499327e-02,8.686059527790203350e-03,9.019181945128603231e-03,7.809247714592061802e-03,1.002197035992789288e-02,7.582587848517844537e-03,1.251958615675132468e-02,1.054382376481920701e-02,8.795861014114666337e-03,9.248590450255498793e-03,1.055571180331884261e-02,1.391254761319141164e-02,1.236875209747516184e-02,8.050253199815376320e-03,7.527214189061342924e-03,6.725984801173134735e-03,7.536513181136223968e-03,1.006865783427855765e-02,1.077166940051923517e-02,8.996283955341155894e-03,7.218389084902489088e-03,9.148231252491144036e-03,9.666834001943465371e-03,1.021835213644587022e-02,1.058062042492209989e-02,6.104410964457940812e-03,9.697362897936691317e-03,9.408097378753626366e-03,1.236629306377033492e-02,1.167127809105745519e-02,1.263901083941880443e-02,1.005592627724227577e-02,9.744103802743243892e-03,1.061349274851597704e-02,9.416830979726859702e-03,1.058578270803418181e-02,1.250236979669497143e-02,1.108531187424603541e-02,8.495936441422179131e-03,9.705781910644176516e-03,1.171473361868202896e-02,1.160772331666609647e-02
7.392502299294967730e-03,7.226274025651311349e-03,1.185317081559757874e-02,1.162671431656790710e-02,0.000000000000000000e+00,6.430847761434588077e-03,7.291960652266985324e-03,7.652325285763675496e-03,1.214653281527173362e-02,6.507405562151869285e-03,6.176004083680563909e-03,1.113167391137575603e-02,1.034492879765764629e-02,1.009706496118183312e-02,7.414298139909790072e-03,8.810011038678062026e-03,3.941211903861032914e-03,9.129328568354069459e-03,8.049026022742218622e-03,9.201423710110562607e-03,9.071019962603472236e-03,1.041979588032504803e-02,7.581363733863068222e-03,9.021749695165845809e-03,8.638697547109629171e-03,8.703273011344887788e-03,1.131150459230392119e-02,1.131150459230392119e-02,1.037681352353586606e-02,1.310829306391245522e-02,6.167499589303853877e-03,7.268292774977425097e-03,1.131150459230392293e-02,1.396378182281756732e-02,7.912846931904287534e-03,9.398760994949052761e-03,1.017433667737536671e-02,9.929370474315322992e-03,7.632612669515004625e-03,1.069117570670809376e-02,7.178483887134380105e-03,9.295939798590655001e-03,1.278493415774040187e-02,1.127371005352552358e-02,1.504848121095293985e-02,9.959379301011716396e-03,1.337643198382097200e-02,7.368810999545565184e-03,7.739778119156936163e-03,1.003066229756185979e-02,9.789083931979582556e-03,1.148291274214371070e-02,6.834373343359051618e-03,1.040005836941222325e-02,9.997601431914863307e-03,1.190368286574350169e-02,9.515360083735177263e-03,1.148849450967401840e-02,1.058770686255326374e-02,1.332735327635244278e-02,8.247033653798694838e-03,1.029860788331971207e-02,9.215048000944345286e-03,9.971009153768925840e-03,7.438300687563128948e-03,8.802674942624334406e-03,7.812883140678822391e-03,1.289127846831620260e-02,9.179201054440002533e-03,1.141246157332509795e-02,7.158185342686338576e-03,5.828689317546066444e-03,1.451606397829010089e-02,1.332075214884166983e-02,1.444700522462600417e-02,1.119378500960214670e-02,7.085829058113238266e-03,1.255246987293339410e-02,6.976103105885151333e-03,9.934564410918561225e-03,7.234249317140381552e-03,1.001816743418916349e-02,7.919251969849765149e-03,5.870931494441805447e-03,9.250858493696275525e-03,8.556894930923691217e-03,1.110183617445975601e-02,7.838030846859992892e-03,9.983479333162091629e-03,8.070488805343965788e-03,8.632085629911944932e-03,1.024245479416842526e-02,1.080629390368871741e-02,9.381457115026340179e-03,7.300492429863441289e-03,1.022402072772571682e-02,9.912651166564260402e-03,9.548367194323894094e-03,8.654889913679299565e-03,9.233682906283504840e-03,7.370662324506517191e-03,9.898209881978734664e-03,1.105487405281921354e-02,5.693515516984943257e-03,1.217697022010329720e-02,9.943095659984201723e-03
1.716430487257830650e-02,2.101127578042890492e-02,7.721903962657481954e-03,9.826543519527575557e-03,6.430847761434586342e-03,0.000000000000000000e+00,2.957434491079326960e-02,2.916361732781293584e-02,5.243029234330993590e-03,2.533201843921854823e-02,2.831407701233920951e-02,9.704571973203249269e-03,6.532635753273570434e-03,8.421884874864560278e-03,8.322380195461305877e-03,9.893178743012468260e-03,1.876075679283347591e-02,5.604118226579895418e-03,1.097074311641135259e-02,5.668705251471779609e-03,5.873088874999605156e-03,5.383991905470513102e-03,1.603542663164401680e-02,7.763906889398913130e-03,8.083471399082923017e-03,5.826994112456768994e-03,5.414206077720089445e-03,5.414206077720089445e-03,6.925528012931630832e-03,2.975607178112762725e-03,1.759873725494835034e-02,1.408507973400185791e-02,5.414206077720090313e-03,7.353145607471000753e-03,6.681747525307280347e-03,6.983475929479811967e-03,7.251194574373711656e-03,5.122576064076888105e-03,1.618007695451952749e-02,4.636032501951269612e-03,1.609842645691276011e-02,6.508699153240224931e-03,3.276500918625378789e-03,5.729774317199898270e-03,5.512906672573296245e-03,5.257453866983976404e-03,3.646306278954653847e-03,2.714082080426770405e-02,8.086326352549364285e-03,5.223221280225344779e-03,6.155123001852909510e-03,7.455179375832991610e-03,8.291291854147781262e-03,7.042531912276173318e-03,8.646945126193754730e-03,6.544691279507753798e-03,9.142780393053651783e-03,1.012979969345491511e-02,4.600396779585431452e-03,4.945985992154224194e-03,8.517307729050318382e-03,9.609831962673343053e-03,8.276412817018621512e-03,8.238963267000194712e-03,8.763932256323435019e-03,5.471031229992782095e-03,1.795168121591115065e-02,2.509107743115702224e-03,1.070090841599250116e-02,5.368866247736853517e-03,8.064619484202796215e-03,1.132614517393946973e-02,4.303732101686334049e-03,8.513522072148458145e-03,6.450588463110680168e-03,7.578705350177390374e-03,9.642904968649973485e-03,3.896500466601555360e-03,2.060242280025819869e-02,7.967553121858560183e-03,1.703612693127515287e-02,9.162551150566600536e-03,8.327067389006140297e-03,8.747385810384212743e-03,1.022354407666484742e-02,7.421875603840335893e-03,7.012001362763752542e-03,7.846260940077516566e-03,7.979963560748438642e-03,1.421739299003479257e-02,9.482220875140157795e-03,8.858172194972835714e-03,8.805204840594863316e-03,9.364781068349925519e-03,9.375356929649575691e-03,9.620425803475872797e-03,9.325490275925487835e-03,1.019390196726149486e-02,8.325946898107455460e-03,1.170353418078212866e-02,8.790598168688448788e-03,9.244559183102697350e-03,6.335029995679186503e-03,1.153635148247994339e-02,6.805948483776666329e-03,6.404772307990564892e-03
2.563801870742485334e-02,4.371572687073475849e-02,7.356706858384874648e-03,8.896187119005923016e-03,7.291960652266984456e-03,2.957434491079327307e-02,0.000000000000000000e+00,2.703480591843166955e-02,9.171880264305043440e-03,1.779131226404765537e-02,4.072985986632274291e-02,8.797513845932612014e-03,6.449950049917626757e-03,7.594554378162616561e-03,6.844977913653639209e-03,9.597085622430407553e-03,1.501525080343832190e-02,7.277120524081527077e-03,9.876964227521146250e-03,7.326561429081189514e-03,7.521422833865027205e-03,5.079621030671176846e-03,1.274917050151405835e-02,9.551556694378312770e-03,9.867398711709796447e-03,5.519930188669714549e-03,5.806457352696284616e-03,5.806457352696284616e-03,5.383329889333197428e-03,4.735022555291535165e-03,1.360121894008525963e-02,2.225190050443552961e-02,5.806457352696285483e-03,6.811553242781449163e-03,5.852271597495592968e-03,8.574516555812171370e-03,7.041151207435096711e-03,4.979437860837261469e-03,1.286791236888121595e-02,5.220649921712324469e-03,1.279925931625948074e-02,8.190299687084600863e-03,4.974455255041860050e-03,6.692075819031712697e-03,5.813510579205179510e-03,5.074593989326556080e-03,5.853573542727388140e-03,2.541745576956121536e-02,6.645248680345477305e-03,5.046554047095861036e-03,7.745372893897908319e-03,6.870805918911859593e-03,6.079933534578862118e-03,5.468714182709662891e-03,7.632724206660658657e-03,6.313854253894442617e-03,6.851600874292517948e-03,8.184341508616504307e-03,5.172988485137381548e-03,5.082338606567283860e-03,7.219583038423169064e-03,8.638103469084413080e-03,8.164110516531080525e-03,9.818859195817373695e-03,6.401641553556304542e-03,6.706295564418060171e-03,1.471326405729957154e-02,4.450348814061449131e-03,9.976410961106824127e-03,5.780669706729433220e-03,6.661598815424708137e-03,1.084238156123209715e-02,5.865072738527475973e-03,6.528376537473947958e-03,6.968293390329292729e-03,1.195554548775104413e-02,7.488113377792444264e-03,5.513346206246614971e-03,1.795891927672112545e-02,6.559717974873965907e-03,1.922665349145084857e-02,7.667357231787848108e-03,7.078489616949459710e-03,6.461369359366690712e-03,8.835059985193162435e-03,7.785794053054983545e-03,6.794320576729405946e-03,6.733590586978140807e-03,6.493454930935204858e-03,1.173108827069001617e-02,8.206028043884160822e-03,7.437879226309141237e-03,8.313825561784638288e-03,7.870074841551645550e-03,7.551939495683822681e-03,8.037162846473176747e-03,7.800450937314448718e-03,8.198296688866518397e-03,7.832097384388751402e-03,1.055617764905514983e-02,7.372159407822484641e-03,8.263464877709751980e-03,6.820815917260730950e-03,9.099015907482055007e-03,1.052666642789135652e-02,6.178194400105268928e-03
1.964887037778950338e-02,1.920704463736853940e-02,8.015438762734958256e-03,6.873363271271906369e-03,7.652325285763675496e-03,2.916361732781292543e-02,2.703480591843167649e-02,0.000000000000000000e+00,5.850345873712085171e-03,1.869172007349659270e-02,2.007810416738099735e-02,6.777143961654069106e-03,7.174712466050348243e-03,8.410719010381224187e-03,6.966941779473547272e-03,8.655352108300080546e-03,1.223266131770547362e-02,6.937879733889051187e-03,1.248327892370123399e-02,6.999985068241163823e-03,7.216432508683953521e-03,6.010182082973639442e-03,1.415511850948918647e-02,9.336785515251990603e-03,9.681002850966442461e-03,6.804467301781691457e-03,6.835384682062639779e-03,6.835384682062639779e-03,6.917614274480888420e-03,4.489383925261860621e-03,1.385677940556731200e-02,1.511765879176954139e-02,6.835384682062641513e-03,9.476757061740512592e-03,6.988763842969220735e-03,7.386642121637226888e-03,8.738294428514922080e-03,6.099556105858420889e-03,1.428183854625558573e-02,5.627227769349515789e-03,1.370540197445136062e-02,7.922167761777641759e-03,4.788184409687222531e-03,7.120816295907651979e-03,7.754206903680542322e-03,6.226794430207846683e-03,5.342466167151631654e-03,3.761194590184957498e-02,6.772226919580771887e-03,6.190891970309452159e-03,6.559195769768686596e-03,8.043235272914351849e-03,6.682667885382579526e-03,6.733856499039448523e-03,8.207476090476140476e-03,7.236835808753274042e-03,7.764788781448597570e-03,9.259957220732780228e-03,6.128427874276815533e-03,6.448342691154509629e-03,8.107849985620894234e-03,1.199332095902229563e-02,7.565720048367331578e-03,8.637554979354778242e-03,6.507383735061803356e-03,6.578317644164734766e-03,1.584121609481676032e-02,4.082225327018310090e-03,1.079730741179644321e-02,6.798109792507749626e-03,6.736318233532402437e-03,1.271073379208683372e-02,5.087104227610836707e-03,7.782468811974256780e-03,7.790334130982390186e-03,7.893781513520988641e-03,8.814871981228279349e-03,5.059091035737752103e-03,1.816216691465345756e-02,9.123225926481477038e-03,1.687366082789082400e-02,8.051041806665965028e-03,7.292906089793962238e-03,7.996250750124805906e-03,1.007506853175126407e-02,7.456843063674217266e-03,7.942073087437429707e-03,8.430839407502686844e-03,7.588135990085131261e-03,1.346423493259134123e-02,9.012087045695678367e-03,9.375239755265177277e-03,8.689524882313424264e-03,8.221449605568025010e-03,8.570298201824188070e-03,8.456277751051533356e-03,8.194923559578336583e-03,8.974324150554465265e-03,9.255926561994689758e-03,1.033946513806312771e-02,8.035752477840380284e-03,8.827978529727543294e-03,7.023322438680461993e-03,1.224285934620449913e-02,8.615168347827831946e-03,6.880389392303730076e-03
7.962330976316310885e-03,8.606349997798194013e-03,9.051697510205953048e-03,1.444624319907125524e-02,1.214653281527172321e-02,5.243029234330995325e-03,9.171880264305036501e-03,5.850345873712083436e-03,0.000000000000000000e+00,5.692297897803390468e-03,4.981381729758112449e-03,1.483487261031738412e-02,9.380526286766411106e-03,1.206880313339133565e-02,9.552664163346102910e-03,1.116296756706857546e-02,4.514737670945254654e-03,1.043843578042293052e-02,7.301872105895857237e-03,1.050082597082434982e-02,1.076286447698236726e-02,8.444530816426001896e-03,5.527429875099017925e-03,8.924978475079118484e-03,9.245435254039402126e-03,9.828113392719023400e-03,9.974060316494309797e-03,9.974060316494309797e-03,9.265682760834195036e-03,1.220131550513198215e-02,3.713086104738050255e-03,7.220931671404047687e-03,9.974060316494309797e-03,1.234857377267182393e-02,9.558798111089112162e-03,1.281706008423160945e-02,1.203923679023525921e-02,9.226607303920603478e-03,5.562868369747692859e-03,8.663392501208811228e-03,4.904222501747337870e-03,1.011028254073944449e-02,1.143280588117739568e-02,9.942534428159408369e-03,1.140191183080441380e-02,9.168908942439138801e-03,1.391726931993161193e-02,5.332080801069726504e-03,9.664560104442453808e-03,9.305954424955915905e-03,1.045373528571641279e-02,8.459291871657214149e-03,8.352506205908086581e-03,9.393900927677606774e-03,8.318800286641968300e-03,8.884758386339597011e-03,8.429905378738618282e-03,9.563768430935351908e-03,8.579196538153574525e-03,1.028563089308683239e-02,1.001021273042971074e-02,9.088703871413521262e-03,1.101454735764431127e-02,1.245481113557248345e-02,9.898376547675663897e-03,8.912402135925295149e-03,4.796816162401932801e-03,1.215738603346704950e-02,1.060823867955738853e-02,9.949576330785445816e-03,9.727239138575120500e-03,4.756079117671290109e-03,1.265051049483423111e-02,9.694994150551144649e-03,1.306210458515341677e-02,1.483156468864122758e-02,9.418387600941935389e-03,1.255890097104490032e-02,5.528806021509514480e-03,7.506234400747669074e-03,6.952058488294164326e-03,1.076835819624344728e-02,1.064334623584510184e-02,5.016716286701299911e-03,7.243676314519222406e-03,1.139385485529729666e-02,8.757862005266427857e-03,1.079996260264547148e-02,8.371055852270105693e-03,4.699133033785074000e-03,1.074861648678052291e-02,1.067074929513446742e-02,9.702715550381164900e-03,1.151360840069090043e-02,1.053248559633024849e-02,1.106098456491140872e-02,1.074214407163717917e-02,1.128033080263849026e-02,1.005030441075507874e-02,1.099142486584331162e-02,1.049519468083938770e-02,1.256738465924026570e-02,9.866492618518518665e-03,4.298653036443817084e-03,1.603187253777852914e-02,1.209221641375149946e-02
1.406546497203435726e-02,1.722425754240884677e-02,6.845512072139965654e-03,8.396256506197411623e-03,6.507405562151869285e-03,2.533201843921857252e-02,1.779131226404766924e-02,1.869172007349659617e-02,5.692297897803387866e-03,0.000000000000000000e+00,2.060848866046095448e-02,8.292921593082799858e-03,7.470147185563281653e-03,9.112144571783685476e-03,9.651925964123113377e-03,1.017523090721613593e-02,1.975180860388289772e-02,8.222639953892458414e-03,1.116424388582142394e-02,7.466289946131715594e-03,7.681697390276107790e-03,5.819725036052513824e-03,1.583351692687597762e-02,7.336886184905595971e-03,7.623873765460363258e-03,7.120783237746968267e-03,6.081945020943281023e-03,6.081945020943281023e-03,7.739640940711772256e-03,3.973788750736841416e-03,1.388659976415111685e-02,1.286918906690839685e-02,6.081945020943283625e-03,7.531604471499394986e-03,7.531752602661014907e-03,8.847659227999030152e-03,6.849855142553881206e-03,6.438578961437996413e-03,1.689497939773751400e-02,5.235965329667380611e-03,1.725719931167887106e-02,7.514726780158939405e-03,4.889671931831379367e-03,6.056214794948912988e-03,6.000942167198363222e-03,6.557463884367040023e-03,5.104324822087006469e-03,1.719541357242481555e-02,9.366033725490958278e-03,6.521812448399346394e-03,7.525278676451890858e-03,7.154218740677798123e-03,9.429775930624299460e-03,7.589401816779133871e-03,8.934963244474720609e-03,6.715023114207466053e-03,9.840362810721718992e-03,8.804522942340332892e-03,5.190847644578405577e-03,5.734998764031591298e-03,1.012262276463409168e-02,8.926848153921309106e-03,9.215643031125394721e-03,9.710947216021361544e-03,1.011148654457213331e-02,6.558288017940725953e-03,1.520694714966849652e-02,3.599464392237187310e-03,8.438808037664774844e-03,6.047421060280284977e-03,9.986190132822658078e-03,1.219527787523296686e-02,5.903416810622334754e-03,8.689773170208168335e-03,6.613317398259298437e-03,7.908568367134135094e-03,9.879567578047813298e-03,5.502576781544459700e-03,1.748179446777309992e-02,8.477144422575194280e-03,1.453502730592809433e-02,9.813912537802307184e-03,1.022392436838021924e-02,1.018643642182217798e-02,1.162755787814193954e-02,9.367493493468914342e-03,7.612422022173553557e-03,9.492699538386968963e-03,8.591394875850264304e-03,1.204902882542934622e-02,8.955153344230694715e-03,8.663545386016758415e-03,7.736985732452917805e-03,1.007865591791713526e-02,9.961723647171003004e-03,1.028514693042510177e-02,9.983754500811389820e-03,1.049081824027399759e-02,9.135970382702810616e-03,1.085254265816221024e-02,9.728601042674610289e-03,9.585011609055518744e-03,7.364259688562342296e-03,1.472965064589264877e-02,7.699129962332547719e-03,7.365834686507002210e-03
